fighter_f_name_fighter1,fighter_l_name_fighter1,fighter_f_name_fighter2,fighter_l_name_fighter2,f_1,f_2,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,num_rounds,finish_round,finish_time,title_fight,weight_class,gender,result,result_details
Shane,Roller,Thiago,Tavares,440.0,965.0,0.0,71.0,23.0,70.0,22.0,1.0,1.0,0.0,0.0,0:29,3,2,1:28,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Shane,Roller,Jacob,Volkmann,226.0,965.0,0.0,32.0,14.0,25.0,8.0,4.0,1.0,2.0,0.0,1:24,3,1,2:38,F,Lightweight,M,Submission,Rear Naked Choke
Shane,Roller,Melvin,Guillard,2700.0,965.0,2.0,42.0,17.0,42.0,17.0,0.0,0.0,0.0,0.0,0:06,3,1,2:12,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Shane,Roller,John,Alessio,4045.0,965.0,0.0,134.0,63.0,103.0,35.0,1.0,0.0,0.0,1.0,2:06,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Paul,Sass,Michael,Johnson,2364.0,811.0,0.0,27.0,9.0,26.0,8.0,0.0,0.0,0.0,0.0,0:37,3,1,3:00,F,Lightweight,M,Submission,Heel Hook On Ground
Paul,Sass,Jacob,Volkmann,226.0,811.0,0.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1:31,3,1,1:54,F,Lightweight,M,Submission,Triangle Armbar From Bottom
Edward,Faaloloto,Michael,Johnson,2364.0,3042.0,1.0,75.0,29.0,73.0,27.0,1.0,1.0,0.0,0.0,1:05,3,1,4:42,F,Lightweight,M,KO/TKO,Punches to Head On Ground
Edward,Faaloloto,Terry,Etim,3056.0,3042.0,0.0,6.0,5.0,6.0,5.0,0.0,0.0,1.0,0.0,0:00,3,1,0:17,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard
Jonathan,Pearce,Joe,Lauzon,2102.0,1286.0,0.0,39.0,28.0,36.0,25.0,2.0,1.0,0.0,0.0,0:42,3,1,1:33,F,Lightweight,M,KO/TKO,Punches to Head From Back Control
Ryan,Hall,BJ,Penn,1267.0,2670.0,0.0,15.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,1:34,3,1,2:46,F,Lightweight,M,Submission,Heel Hook After Drop to Ground
Ryan,Hall,Artem,Lobov,1996.0,2670.0,0.0,26.0,13.0,11.0,2.0,0.0,0.0,0.0,0.0,5:05,3,3,5:00,T,Lightweight,M,Decision,Unanimous
Michihiro,Omigawa,Matt,Wiman,116.0,1382.0,0.0,167.0,109.0,108.0,59.0,5.0,4.0,0.0,2.0,11:26,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Michihiro,Omigawa,Thiago,Tavares,440.0,1382.0,0.0,95.0,68.0,43.0,19.0,14.0,7.0,0.0,1.0,6:41,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Gray,Maynard,Frankie,Edgar,3122.0,1798.0,1.0,179.0,64.0,176.0,61.0,11.0,0.0,0.0,0.0,0:15,5,4,3:54,T,Lightweight,M,KO/TKO,Punches to Head At Distance
Gray,Maynard,Kenny,Florian,2969.0,1798.0,0.0,85.0,33.0,63.0,14.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Matt,Veach,Frankie,Edgar,3122.0,276.0,0.0,72.0,36.0,61.0,25.0,3.0,0.0,1.0,0.0,0:37,3,2,2:20,F,Lightweight,M,Submission,Rear Naked Choke
Matt,Veach,Paul,Kelly,2257.0,276.0,0.0,145.0,110.0,73.0,47.0,0.0,0.0,3.0,2.0,5:25,3,2,3:41,F,Lightweight,M,Submission,Guillotine Choke From Front Headlock
Sean,Sherk,Frankie,Edgar,3122.0,732.0,0.0,193.0,76.0,191.0,74.0,7.0,1.0,1.0,0.0,0:45,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Sean,Sherk,BJ,Penn,1267.0,732.0,1.0,183.0,130.0,175.0,122.0,1.0,0.0,0.0,0.0,0:07,5,3,5:00,T,Lightweight,M,KO/TKO,Flying Knee Head
Hermes,Franca,Frankie,Edgar,3122.0,2947.0,0.0,171.0,124.0,112.0,69.0,11.0,10.0,0.0,0.0,12:08,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Hermes,Franca,Josh,Thomson,400.0,2947.0,0.0,112.0,82.0,68.0,40.0,3.0,2.0,0.0,0.0,4:05,3,3,5:00,F,Lightweight,M,Decision,Majority
Hermes,Franca,Yves,Edwards,3119.0,2947.0,0.0,92.0,66.0,43.0,21.0,0.0,0.0,1.0,1.0,4:51,3,3,5:00,F,Lightweight,M,Decision,Split
Hermes,Franca,Tyson,Griffin,2722.0,2947.0,1.0,154.0,72.0,149.0,67.0,0.0,0.0,0.0,0.0,0:17,3,2,3:26,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Hermes,Franca,Sean,Sherk,732.0,2947.0,0.0,249.0,215.0,55.0,35.0,19.0,16.0,2.0,1.0,22:22,5,5,5:00,T,Lightweight,M,Decision,Unanimous
Spencer,Fisher,Frankie,Edgar,3122.0,2981.0,0.0,212.0,162.0,79.0,42.0,12.0,8.0,0.0,0.0,13:10,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Spencer,Fisher,Ross,Pearson,1284.0,2981.0,0.0,210.0,69.0,198.0,59.0,6.0,3.0,0.0,0.0,1:56,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Spencer,Fisher,Sam,Stout,519.0,2981.0,0.0,234.0,96.0,189.0,64.0,8.0,4.0,0.0,0.0,3:52,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Spencer,Fisher,Sam,Stout,519.0,2981.0,0.0,199.0,76.0,183.0,62.0,0.0,0.0,0.0,0.0,1:00,3,3,5:00,F,Lightweight,M,Decision,Split
Spencer,Fisher,Thiago,Tavares,440.0,2981.0,0.0,140.0,109.0,26.0,10.0,7.0,3.0,0.0,0.0,6:43,3,2,2:51,F,Lightweight,M,KO/TKO,Punches to Head From Mount
Spencer,Fisher,Joe,Stevenson,539.0,2981.0,0.0,81.0,51.0,53.0,28.0,7.0,2.0,0.0,0.0,4:39,3,2,4:03,F,Lightweight,M,KO/TKO,"Elbows to Head From Side Control
      Submission to Strikes"
Spencer,Fisher,Hermes,Franca,2947.0,2981.0,0.0,118.0,57.0,80.0,25.0,5.0,2.0,2.0,1.0,3:53,3,2,4:03,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Tyson,Griffin,Frankie,Edgar,3122.0,2722.0,0.0,141.0,92.0,100.0,55.0,15.0,8.0,0.0,1.0,5:02,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Tyson,Griffin,Sean,Sherk,732.0,2722.0,0.0,264.0,103.0,253.0,92.0,7.0,3.0,0.0,0.0,2:31,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Ross,Pearson,Dan,Hooker,2512.0,1284.0,1.0,146.0,74.0,141.0,69.0,1.0,0.0,0.0,0.0,0:01,3,2,3:02,F,Lightweight,M,KO/TKO,Knee to Head In Clinch
Ross,Pearson,John,Makdessi,1896.0,1284.0,0.0,265.0,134.0,261.0,131.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Ross,Pearson,Diego,Sanchez,870.0,1284.0,0.0,134.0,33.0,134.0,33.0,1.0,0.0,0.0,0.0,0:02,3,3,5:00,F,Lightweight,M,Decision,Split
Ross,Pearson,Gray,Maynard,1798.0,1284.0,0.0,58.0,25.0,47.0,15.0,4.0,2.0,0.0,0.0,1:13,3,2,1:35,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Ross,Pearson,Cole,Miller,1692.0,1284.0,1.0,78.0,24.0,78.0,24.0,4.0,1.0,1.0,0.0,0:39,3,2,1:49,F,Lightweight,M,Submission,Rear Naked Choke
Ross,Pearson,George,Sotiropoulos,595.0,1284.0,0.0,114.0,35.0,113.0,34.0,6.0,1.0,0.0,0.0,1:31,5,3,0:41,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Ross,Pearson,Ryan,Couture,3369.0,1284.0,0.0,83.0,35.0,77.0,29.0,7.0,1.0,0.0,0.0,3:08,3,2,3:45,F,Lightweight,M,KO/TKO,Punches to Head At Distance
Ottman,Azaitar,Matt,Frevola,2926.0,3898.0,1.0,28.0,12.0,27.0,11.0,0.0,0.0,0.0,0.0,0:02,3,1,2:30,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Luis,Pena,Matt,Frevola,2926.0,1273.0,0.0,115.0,51.0,110.0,48.0,7.0,4.0,0.0,0.0,2:53,3,3,5:00,F,Lightweight,M,Decision,Split
Luis,Pena,Michael,Trizano,356.0,1273.0,0.0,104.0,55.0,100.0,51.0,2.0,1.0,1.0,1.0,2:14,3,3,5:00,F,Lightweight,M,Decision,Split
Luis,Pena,Matt,Wiman,116.0,1273.0,0.0,46.0,28.0,42.0,24.0,3.0,1.0,0.0,0.0,0:14,3,3,1:14,F,Lightweight,M,KO/TKO,Punches to Head On Ground
Joe,Giannetti,Michael,Trizano,356.0,2845.0,0.0,116.0,86.0,71.0,42.0,0.0,0.0,1.0,0.0,5:39,3,3,5:00,T,Lightweight,M,Decision,Split
Mason,Jones,Mike,Davis,3281.0,2334.0,0.0,210.0,111.0,207.0,108.0,9.0,3.0,0.0,0.0,0:50,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Thomas,Gifford,Mike,Davis,3281.0,2837.0,2.0,224.0,141.0,222.0,139.0,2.0,2.0,0.0,0.0,1:56,3,3,4:45,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Thomas,Gifford,Roosevelt,Roberts,1003.0,2837.0,0.0,132.0,95.0,85.0,53.0,4.0,2.0,0.0,0.0,9:11,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Ricky,Glenn,Joaquim,Silva,688.0,2817.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0:00,3,1,0:37,F,Lightweight,M,KO/TKO,Punches to Head In Clinch
Ricky,Glenn,Evan,Dunham,3145.0,2817.0,0.0,330.0,185.0,279.0,144.0,9.0,3.0,2.0,0.0,7:03,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Nazareno,Malegarie,Joaquim,Silva,688.0,1887.0,0.0,162.0,49.0,162.0,49.0,0.0,0.0,0.0,0.0,0:09,3,3,5:00,F,Lightweight,M,Decision,Split
Josh,Thomson,Nate,Diaz,3221.0,400.0,0.0,94.0,40.0,74.0,21.0,1.0,1.0,1.0,0.0,0:54,3,2,3:44,F,Lightweight,M,KO/TKO,Kick to Head At Distance
Josh,Thomson,Benson,Henderson,2594.0,400.0,0.0,166.0,114.0,91.0,46.0,4.0,4.0,1.0,0.0,5:00,5,5,5:00,F,Lightweight,M,Decision,Split
Josh,Thomson,Yves,Edwards,3119.0,400.0,1.0,30.0,24.0,21.0,16.0,1.0,0.0,0.0,0.0,0:40,3,1,4:32,F,Lightweight,M,KO/TKO,Kick to Head At Distance
Marcus,Davis,Jeremy,Stephens,542.0,3290.0,1.0,96.0,51.0,68.0,25.0,4.0,0.0,2.0,0.0,1:02,3,3,2:33,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Josh,Neer,Nate,Diaz,3221.0,1501.0,0.0,157.0,114.0,72.0,40.0,11.0,5.0,0.0,0.0,7:29,3,3,5:00,F,Lightweight,M,Decision,Split
Josh,Neer,Gleison,Tibau,397.0,1501.0,0.0,135.0,35.0,121.0,22.0,14.0,11.0,2.0,0.0,4:36,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Josh,Neer,Kurt,Pellegrino,1276.0,1501.0,0.0,148.0,105.0,48.0,21.0,5.0,3.0,0.0,0.0,12:18,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Kurt,Pellegrino,Nate,Diaz,3221.0,1276.0,0.0,41.0,28.0,17.0,6.0,1.0,1.0,1.0,0.0,1:22,3,2,3:06,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard
Kurt,Pellegrino,George,Sotiropoulos,595.0,1276.0,1.0,199.0,82.0,162.0,48.0,2.0,1.0,0.0,0.0,4:47,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Kurt,Pellegrino,Joe,Stevenson,539.0,1276.0,0.0,128.0,80.0,84.0,42.0,3.0,3.0,3.0,2.0,4:07,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Alvin,Robinson,Nate,Diaz,3221.0,997.0,0.0,30.0,25.0,8.0,3.0,2.0,2.0,2.0,0.0,2:31,3,1,3:39,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard
Alvin,Robinson,Mark,Bocek,3746.0,997.0,0.0,152.0,118.0,44.0,21.0,1.0,1.0,6.0,2.0,11:39,3,3,3:16,F,Lightweight,M,Submission,Rear Naked Choke
Alvin,Robinson,Kenny,Florian,2969.0,997.0,0.0,67.0,51.0,32.0,20.0,5.0,3.0,0.0,0.0,2:22,3,1,4:30,F,Lightweight,M,KO/TKO,"Elbows to Head From Mount
      Submission to Strikes"
Junior,Assuncao,Nate,Diaz,3221.0,3916.0,1.0,28.0,25.0,11.0,10.0,3.0,1.0,3.0,0.0,1:33,3,1,4:10,F,Lightweight,M,Submission,Guillotine Choke From Bottom Half Guard
Junior,Assuncao,Kurt,Pellegrino,1276.0,3916.0,0.0,37.0,30.0,9.0,5.0,1.0,1.0,1.0,0.0,1:54,3,1,2:04,F,Lightweight,M,Submission,Rear Naked Choke
Manvel,Gamburyan,Nate,Diaz,3221.0,2885.0,0.0,60.0,56.0,5.0,2.0,1.0,0.0,1.0,0.0,0:25,3,2,0:20,T,Lightweight,M,Submission,"Injury  
      Shoulder Injury"
Manvel,Gamburyan,Thiago,Tavares,440.0,2885.0,0.0,115.0,70.0,64.0,27.0,7.0,3.0,0.0,0.0,5:08,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Manvel,Gamburyan,Rob,Emerson,3089.0,2885.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0:03,3,1,0:12,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Ignacio,Bahamondes,John,Makdessi,1896.0,3884.0,0.0,257.0,145.0,232.0,124.0,0.0,0.0,0.0,0.0,0:13,3,3,5:00,F,Lightweight,M,Decision,Split
Ignacio,Bahamondes,Roosevelt,Roberts,1003.0,3884.0,0.0,185.0,65.0,168.0,55.0,12.0,0.0,0.0,0.0,1:44,3,3,4:55,F,Lightweight,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick"
Jesus,Pinedo,John,Makdessi,1896.0,1197.0,0.0,139.0,75.0,137.0,73.0,0.0,0.0,0.0,0.0,0:02,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Jesus,Pinedo,Devin,Powell,1174.0,1197.0,0.0,157.0,68.0,139.0,58.0,1.0,0.0,0.0,0.0,0:15,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Mehdi,Baghdad,John,Makdessi,1896.0,3887.0,0.0,182.0,110.0,152.0,84.0,1.0,0.0,0.0,0.0,1:45,3,3,5:00,F,Lightweight,M,Decision,Split
Mehdi,Baghdad,Chris,Wade,219.0,3887.0,0.0,58.0,40.0,13.0,5.0,2.0,2.0,1.0,0.0,4:16,3,1,4:30,F,Lightweight,M,Submission,Rear Naked Choke
Shane,Campbell,Erik,Koch,2193.0,3575.0,0.0,50.0,22.0,40.0,14.0,4.0,2.0,1.0,0.0,4:16,3,2,3:02,F,Lightweight,M,Submission,Rear Naked Choke
Shane,Campbell,James,Krause,2168.0,3575.0,0.0,124.0,55.0,111.0,47.0,14.0,2.0,2.0,0.0,5:42,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Renee,Forte,John,Makdessi,1896.0,2954.0,1.0,39.0,20.0,39.0,20.0,0.0,0.0,0.0,0.0,0:08,3,1,2:01,F,Lightweight,M,KO/TKO,Punch to Head In Clinch
Renee,Forte,Terry,Etim,3056.0,2954.0,0.0,63.0,14.0,62.0,13.0,0.0,0.0,0.0,0.0,0:02,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Daron,Cruickshank,John,Makdessi,1896.0,3349.0,0.0,197.0,88.0,195.0,86.0,0.0,0.0,0.0,0.0,0:11,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Daron,Cruickshank,Paul,Felder,3023.0,3349.0,0.0,110.0,69.0,87.0,46.0,4.0,2.0,3.0,0.0,6:12,3,3,3:56,F,Lightweight,M,Submission,Rear Naked Choke
Daron,Cruickshank,Erik,Koch,2193.0,3349.0,0.0,21.0,6.0,21.0,6.0,0.0,0.0,0.0,0.0,0:00,3,1,3:21,F,Lightweight,M,KO/TKO,Kick to Head At Distance
Daron,Cruickshank,Adriano,Martins,1828.0,3349.0,0.0,45.0,38.0,22.0,16.0,1.0,1.0,1.0,0.0,4:04,3,2,2:49,F,Lightweight,M,Submission,Straight Armbar From Half Guard
Daron,Cruickshank,Yves,Edwards,3119.0,3349.0,0.0,128.0,48.0,126.0,48.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Split
Dennis,Hallman,John,Makdessi,1896.0,2669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00,3,1,2:58,F,Lightweight,M,Submission,Rear Naked Choke
Dennis,Hallman,Jens,Pulver,1146.0,2669.0,0.0,136.0,100.0,60.0,27.0,0.0,0.0,1.0,0.0,16:01,5,5,5:00,T,Lightweight,M,Decision,Unanimous
Kyle,Watson,John,Makdessi,1896.0,176.0,1.0,103.0,55.0,98.0,50.0,0.0,0.0,0.0,0.0,0:01,3,3,1:27,F,Lightweight,M,KO/TKO,Spinning Back Fist Head
Kyle,Watson,Sako,Chivitchian,3475.0,176.0,0.0,153.0,54.0,132.0,36.0,1.0,0.0,0.0,0.0,2:58,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Michal,Figlak,Fares,Ziam,11.0,2998.0,0.0,162.0,111.0,108.0,60.0,7.0,3.0,0.0,1.0,6:48,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Kenny,Florian,BJ,Penn,1267.0,2969.0,0.0,189.0,151.0,94.0,57.0,3.0,1.0,1.0,0.0,4:11,5,4,3:54,T,Lightweight,M,Submission,Rear Naked Choke
Kenny,Florian,Sean,Sherk,732.0,2969.0,0.0,217.0,161.0,104.0,60.0,13.0,8.0,1.0,0.0,19:48,5,5,5:00,T,Lightweight,M,Decision,Unanimous
Roman,Bogatov,Leonardo,Santos,833.0,3739.0,0.0,181.0,116.0,119.0,66.0,2.0,1.0,0.0,0.0,1:34,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Adriano,Martins,Leonardo,Santos,833.0,1828.0,0.0,70.0,23.0,70.0,23.0,1.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Split
Adriano,Martins,Donald,Cerrone,3499.0,1828.0,1.0,37.0,16.0,37.0,16.0,1.0,1.0,0.0,0.0,0:06,3,1,4:40,F,Lightweight,M,KO/TKO,Kick to Head At Distance
Adriano,Martins,Rustam,Khabilov,2244.0,1828.0,0.0,81.0,19.0,80.0,18.0,4.0,0.0,0.0,0.0,0:07,3,3,5:00,F,Lightweight,M,Decision,Split
Adriano,Martins,Kajan,Johnson,2362.0,1828.0,1.0,63.0,26.0,63.0,26.0,0.0,0.0,0.0,0.0,0:01,3,3,0:49,F,Lightweight,M,KO/TKO,Punch to Head In Clinch
Efrain,Escudero,Leonardo,Santos,833.0,3065.0,0.0,132.0,66.0,98.0,36.0,4.0,2.0,0.0,0.0,6:56,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Efrain,Escudero,Evan,Dunham,3145.0,3065.0,0.0,109.0,48.0,80.0,22.0,4.0,3.0,1.0,0.0,3:30,3,3,1:59,F,Lightweight,M,Submission,Armbar From Back Control
Efrain,Escudero,Mac,Danzig,3298.0,3065.0,0.0,190.0,130.0,119.0,67.0,5.0,1.0,0.0,0.0,5:34,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Efrain,Escudero,Jacob,Volkmann,226.0,3065.0,0.0,108.0,85.0,35.0,17.0,9.0,3.0,2.0,0.0,11:21,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Justin,Jaynes,Gabriel,Benitez,3803.0,2397.0,1.0,104.0,38.0,104.0,38.0,0.0,0.0,0.0,0.0,0:00,3,1,4:06,F,Lightweight,M,KO/TKO,Knee to Body At Distance
Justin,Jaynes,Frank,Camacho,3582.0,2397.0,0.0,15.0,4.0,15.0,4.0,0.0,0.0,0.0,0.0,0:00,3,1,0:41,F,Lightweight,M,KO/TKO,Punches to Head At Distance
Enrique,Barzola,Horacio,Gutierrez,2686.0,3839.0,0.0,45.0,16.0,38.0,10.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,T,Lightweight,M,Decision,Unanimous
Sam,Sicilia,Cristiano,Marcello,1870.0,710.0,0.0,92.0,39.0,90.0,39.0,2.0,0.0,0.0,0.0,0:05,3,2,2:53,F,Lightweight,M,KO/TKO,Knee to Head In Clinch
Brandon,Jenkins,Drakkar,Klose,2201.0,2391.0,2.0,109.0,77.0,108.0,76.0,3.0,2.0,0.0,0.0,1:55,3,2,0:33,F,Lightweight,M,KO/TKO,Punches to Head At Distance
Eddie,Alvarez,Rafael,Dos Anjos,3185.0,4007.0,0.0,41.0,12.0,41.0,12.0,1.0,0.0,0.0,0.0,0:22,5,1,3:49,T,Lightweight,M,KO/TKO,Punches to Head In Clinch
Eddie,Alvarez,Donald,Cerrone,3499.0,4007.0,1.0,182.0,101.0,166.0,88.0,2.0,0.0,0.0,0.0,1:57,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Eddie,Alvarez,Anthony,Pettis,1225.0,4007.0,0.0,164.0,109.0,109.0,56.0,0.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Split
Eddie,Alvarez,Gilbert,Melendez,1733.0,4007.0,0.0,187.0,93.0,129.0,37.0,1.0,0.0,0.0,0.0,0:00,3,3,5:00,F,Lightweight,M,Decision,Split
Jason,High,Rafael,Dos Anjos,3185.0,2557.0,1.0,85.0,53.0,68.0,36.0,2.0,2.0,3.0,0.0,1:52,3,2,3:36,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Khabib,Nurmagomedov,Rafael,Dos Anjos,3185.0,1436.0,0.0,76.0,40.0,56.0,20.0,1.0,0.0,0.0,0.0,0:13,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Khabib,Nurmagomedov,Gleison,Tibau,397.0,1436.0,0.0,110.0,46.0,87.0,28.0,6.0,1.0,0.0,0.0,0:17,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Khabib,Nurmagomedov,Thiago,Tavares,440.0,1436.0,0.0,10.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0:00,3,1,1:55,F,Lightweight,M,KO/TKO,Elbows to Head From Half Guard
Khabib,Nurmagomedov,Pat,Healy,2607.0,1436.0,0.0,189.0,68.0,157.0,44.0,2.0,0.0,0.0,0.0,0:06,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Khabib,Nurmagomedov,Kamal,Shalorus,738.0,1436.0,0.0,51.0,18.0,44.0,13.0,2.0,0.0,0.0,0.0,0:05,3,3,2:08,F,Lightweight,M,Submission,Rear Naked Choke
Kyle,Bradley,Rafael,Dos Anjos,3185.0,3696.0,0.0,183.0,99.0,112.0,42.0,8.0,5.0,2.0,0.0,8:17,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Kyle,Bradley,Joe,Lauzon,2102.0,3696.0,0.0,62.0,30.0,54.0,23.0,2.0,1.0,2.0,0.0,0:37,3,2,1:34,F,Lightweight,M,KO/TKO,Punches to Head From Back Control
Rob,Emerson,Rafael,Dos Anjos,3185.0,3089.0,0.0,201.0,85.0,165.0,52.0,12.0,2.0,0.0,0.0,4:18,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Rob,Emerson,Kurt,Pellegrino,1276.0,3089.0,0.0,69.0,27.0,58.0,16.0,5.0,1.0,1.0,0.0,1:29,3,2,3:14,F,Lightweight,M,Submission,Rear Naked Choke
Manuel,Torres,Frank,Camacho,3582.0,370.0,0.0,40.0,24.0,31.0,16.0,5.0,0.0,0.0,0.0,0:14,3,1,3:27,F,Lightweight,M,KO/TKO,Punches to Head At Distance
Jai,Herbert,Francisco,Trinaldo,358.0,2583.0,1.0,66.0,37.0,58.0,30.0,3.0,2.0,2.0,1.0,3:18,3,3,1:30,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Jai,Herbert,Khama,Worthy,95.0,2583.0,0.0,21.0,11.0,21.0,11.0,0.0,0.0,0.0,0.0,0:00,3,1,2:47,F,Lightweight,M,KO/TKO,Punches to Head On Ground
Jai,Herbert,Renato,Moicano,1644.0,2583.0,0.0,83.0,61.0,41.0,26.0,7.0,5.0,1.0,0.0,7:35,3,2,4:34,F,Lightweight,M,Submission,Rear Naked Choke
Norman,Parke,Francisco,Trinaldo,358.0,1315.0,0.0,196.0,70.0,191.0,66.0,0.0,0.0,0.0,0.0,0:46,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Norman,Parke,Colin,Fletcher,2975.0,1315.0,0.0,154.0,66.0,141.0,56.0,0.0,0.0,0.0,0.0,0:35,3,3,5:00,T,Lightweight,M,Decision,Unanimous
Leandro,Silva,Francisco,Trinaldo,358.0,692.0,0.0,86.0,67.0,54.0,36.0,2.0,0.0,0.0,1.0,3:58,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Leandro,Silva,Rustam,Khabilov,2244.0,692.0,0.0,111.0,49.0,82.0,24.0,10.0,2.0,0.0,0.0,3:52,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Leandro,Silva,Jason,Saggo,900.0,692.0,0.0,160.0,75.0,132.0,48.0,2.0,1.0,0.0,0.0,3:21,3,3,5:00,F,Lightweight,M,Decision,Split
Leandro,Silva,Efrain,Escudero,3065.0,692.0,0.0,101.0,56.0,63.0,24.0,7.0,2.0,0.0,0.0,5:04,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Piotr,Hallmann,Francisco,Trinaldo,358.0,2668.0,1.0,46.0,24.0,43.0,22.0,4.0,1.0,0.0,0.0,1:42,3,2,3:50,F,Lightweight,M,Submission,Kimura From Half Guard
Piotr,Hallmann,Al,Iaquinta,2467.0,2668.0,0.0,200.0,87.0,197.0,85.0,8.0,2.0,0.0,0.0,2:54,3,3,5:00,F,Lightweight,M,Decision,Unanimous
Piotr,Hallmann,Alex,Oliveira,1398.0,2668.0,1.0,121.0,54.0,109.0,42.0,4.0,0.0,0.0,0.0,3:00,3,3,0:51,F,Lightweight,M,KO/TKO,Punch to Head At Distance
Piotr,Hallmann,Gleison,Tibau,397.0,2668.0,0.0,89.0,41.0,74.0,30.0,11.0,5.0,0.0,0.0,5:39,3,3,5:00,F,Lightweight,M,Decision,Split
Piotr,Hallmann,Yves,Edwards,3119.0,2668.0,0.0,84.0,31.0,79.0,27.0,1.0,1.0,0.0,0.0,0:43,3,3,2:31,F,Lightweight,M,Submission,Rear Naked Choke
CJ,Keith,Francisco,Trinaldo,358.0,2262.0,0.0,34.0,27.0,19.0,12.0,5.0,2.0,1.0,0.0,3:59,3,2,1:50,F,Lightweight,M,Submission,Arm Triangle From Half Guard
CJ,Keith,Ramsey,Nijem,1474.0,2262.0,0.0,34.0,19.0,15.0,5.0,3.0,1.0,0.0,0.0,1:04,3,1,2:29,F,Lightweight,M,KO/TKO,Punch to Head From Mount
Michel,Quinones,Sage,Northcutt,1450.0,1133.0,0.0,166.0,82.0,161.0,79.0,5.0,3.0,0.0,0.0,0:43,3,3,5:00,F,Lightweight,M,Decision,Unanimous
